+---------------------------------------------------------------------------------------+-------+----------+--------+
| dependency name                                                                       | count | precison | recall |
| org.nd4j:nd4j-native-platform                                                         |   3   |    0     |   0    |
| org.htmlparser:htmlparser                                                             |   1   |    0     |   0    |
| org.apache.axis:axis                                                                  |   7   |    0     |   0    |
| com.lzy.widget:imagepicker                                                            |   3   |    0     |   0    |
| com.alibaba:dubbo-monitor-api                                                         |   5   |    0     |   0    |
| com.bignerdranch.android:expandablerecyclerview                                       |   1   |    0     |   0    |
| org.apache.apex:malhar-library                                                        |   0   |    0     |   0    |
| com.github.markushi:circlebutton                                                      |   3   |    0     |   0    |
| com.hazelcast:hazelcast-all                                                           |   1   |    0     |   0    |
| com.auth0:java-jwt                                                                    |   21  |    0     |   0    |
| org.im4java:im4java                                                                   |   5   |    0     |   0    |
| com.weibo:motan-core                                                                  |   2   |    0     |   0    |
| io.dropwizard:dropwizard-jersey                                                       |   4   |    0     |   0    |
| org.fusesource.mqtt-client:mqtt-client                                                |   4   |    0     |   0    |
| org.springframework.webflow:spring-faces                                              |   4   |    0     |   0    |
| org.junit.platform:junit-platform-runner                                              |   10  |    0     |   0    |
| org.yaml:snakeyaml                                                                    |   1   |    0     |   0    |
| com.android.support:recyclerview-v7                                                   |  570  |    0     |   0    |
| jp.wasabeef:picasso-transformations                                                   |   3   |    0     |   0    |
| org.clojure:clojure                                                                   |   7   |    0     |   0    |
| org.fluentlenium:fluentlenium-assertj                                                 |   2   |    0     |   0    |
| org.vaadin:viritin                                                                    |   1   |    0     |   0    |
| org.hibernate:hibernate-hikaricp                                                      |   5   |    0     |   0    |
| com.googlecode.libphonenumber:libphonenumber                                          |   5   |    0     |   0    |
| net.ltgt.gradle:gradle-errorprone-plugin                                              |   2   |    0     |   0    |
| com.microsoft.azure:azure-mobile-android                                              |   1   |    0     |   0    |
| com.firebaseui:firebase-ui-storage                                                    |   1   |    0     |   0    |
| org.eclipse.jetty:jetty-continuation                                                  |   5   |    0     |   0    |
| org.springframework.build.gradle:propdeps-plugin                                      |   0   |    0     |   0    |
| org.wildfly.arquillian:wildfly-arquillian-container-remote                            |   0   |    0     |   0    |
| org.powermock:powermock-classloading-xstream                                          |   3   |    0     |   0    |
| org.springframework:spring-support                                                    |   3   |    0     |   0    |
| io.socket:socket.io-client                                                            |   2   |    0     |   0    |
| org.jvnet.jaxb2_commons:jaxb2-basics-runtime                                          |   2   |    0     |   0    |
| org.apache.uima:uimaj-core                                                            |   1   |    0     |   0    |
| org.springframework.cloud:spring-cloud-localconfig-connector                          |   0   |    0     |   0    |
| org.hibernate:hibernate-search-orm                                                    |   6   |    0     |   0    |
| javax.jmdns:jmdns                                                                     |   2   |    0     |   0    |
| org.jboss.resteasy:resteasy-cdi                                                       |   1   |    0     |   0    |
| net.wasdev.wlp.starters.web:runtime-pom                                               |   51  |    0     |   0    |
| com.twilio.sdk:twilio-java-sdk                                                        |   5   |    0     |   0    |
| org.apache.curator:curator-client                                                     |   15  |    0     |   0    |
| org.codehaus.mojo:extra-enforcer-rules                                                |   2   |    0     |   0    |
| pentaho-kettle:kettle-engine                                                          |   4   |    0     |   0    |
| org.jmock:jmock-junit4                                                                |   8   |    0     |   0    |
| com.fasterxml.jackson.datatype:jackson-datatype-jsr310                                |  199  |    0     |   0    |
| org.glassfish.hk2:guice-bridge                                                        |   8   |    0     |   0    |
| com.google.auth:google-auth-library-oauth2-http                                       |   1   |    0     |   0    |
| com.jgoodies:looks                                                                    |   3   |    0     |   0    |
| org.javatuples:javatuples                                                             |   5   |    0     |   0    |
| org.forgerock.commons:forgerock-test-utils                                            |   7   |    0     |   0    |
| org.antlr:antlr4                                                                      |   5   |    0     |   0    |
| com.skyfishjy.ripplebackground:library                                                |   2   |    0     |   0    |
| org.jboss.spec.javax.transaction:jboss-transaction-api_1.1_spec                       |   4   |    0     |   0    |
| com.mitchellbosecke:pebble                                                            |   1   |    0     |   0    |
| org.springframework.cloud:spring-cloud-starter-security                               |   11  |    0     |   0    |
| org.eclipse.aether:aether-impl                                                        |   2   |    0     |   0    |
| org.junit.platform:junit-platform-gradle-plugin                                       |   1   |    0     |   0    |
| org.apache.maven.plugins:maven-scm-plugin                                             |   5   |    0     |   0    |
| org.apache.maven.doxia:doxia-site-renderer                                            |   0   |    0     |   0    |
| com.ibeetl:beetl                                                                      |   0   |    0     |   0    |
| org.apache.tomcat:juli                                                                |   1   |    0     |   0    |
| org.springframework.cloud:spring-cloud-commons                                        |   1   |    0     |   0    |
| org.apache.camel:camel-jackson                                                        |   7   |    0     |   0    |
| org.greenrobot:greendao-gradle-plugin                                                 |   4   |    0     |   0    |
| com.flaviofaria:kenburnsview                                                          |   4   |    0     |   0    |
| org.eclipse.jetty:apache-jsp                                                          |   4   |    0     |   0    |
| com.vdurmont:emoji-java                                                               |   8   |    0     |   0    |
| com.github.castorflex.smoothprogressbar:library                                       |   2   |    0     |   0    |
| com.github.navasmdc:materialdesign                                                    |   5   |    0     |   0    |
| org.wildfly.swarm:jaxrs                                                               |   10  |    0     |   0    |
| com.facebook.fbui.textlayoutbuilder:textlayoutbuilder                                 |   22  |    0     |   0    |
| org.kohsuke.metainf-services:metainf-services                                         |   1   |    0     |   0    |
| org.wso2.carbon:org.wso2.carbon.utils                                                 |   0   |    0     |   0    |
| p6spy:p6spy                                                                           |   0   |    0     |   0    |
| com.brsanthu:migbase64                                                                |   6   |    0     |   0    |
| org.bouncycastle:bcmail-jdk15on                                                       |   0   |    0     |   0    |
| com.querydsl:querydsl-collections                                                     |   4   |    0     |   0    |
| org.hibernate:hibernate-search-engine                                                 |   0   |    0     |   0    |
| com.mysema.querydsl:querydsl-apt                                                      |   6   |    0     |   0    |
| org.jboss.resteasy:resteasy-jettison-provider                                         |   0   |    0     |   0    |
| org.springframework.security:spring-security-cas                                      |   6   |    0     |   0    |
| com.ecwid.consul:consul-api                                                           |   4   |    0     |   0    |
| org.zkoss.zk:zhtml                                                                    |   1   |    0     |   0    |
| org.apache.nifi:nifi-mock                                                             |   0   |    0     |   0    |
| com.atlassian.commonmark:commonmark                                                   |   4   |    0     |   0    |
| org.wildfly.swarm:arquillian                                                          |   29  |    0     |   0    |
| com.android.support:gridlayout-v7                                                     |   28  |    0     |   0    |
| axis:axis                                                                             |   4   |    0     |   0    |
| org.apache.hbase:hbase-hadoop-compat                                                  |   2   |    0     |   0    |
| org.apache.ant:ant-jsch                                                               |   5   |    0     |   0    |
| javax.transaction:transaction-api                                                     |   3   |    0     |   0    |
| io.dropwizard.metrics:metrics-jcache                                                  |   29  |    0     |   0    |
| org.scala-lang:scala-compiler                                                         |   0   |    0     |   0    |
| org.mortbay.jetty:servlet-api                                                         |   5   |    0     |   0    |
| org.keycloak:keycloak-spring-boot-adapter                                             |   2   |    0     |   0    |
| org.apache.maven.plugins:maven-war-plugin                                             |   2   |    0     |   0    |
| com.ashokvarma.android:bottom-navigation-bar                                          |   2   |    0     |   0    |
| org.apache.poi:poi-excelant                                                           |   8   |    0     |   0    |
| org.springframework.security:spring-security-acl                                      |   9   |    0     |   0    |
| xml-apis:xml-apis                                                                     |   0   |    0     |   0    |
| com.github.tony19:logback-android-core                                                |   6   |    0     |   0    |
| org.codehaus.janino:janino                                                            |   8   |    0     |   0    |
| org.quartz-scheduler:quartz-jobs                                                      |   15  |    0     |   0    |
| org.netbeans.api:org-openide-util-lookup                                              |   0   |    0     |   0    |
| net.sf.oval:oval                                                                      |   3   |    0     |   0    |
| org.eclipse.jetty.orbit:javax.servlet                                                 |   11  |    0     |   0    |
| com.edurekademo.tutorial:addressbook                                                  |   10  |    0     |   0    |
| org.jboss.spec.javax.transaction:jboss-transaction-api_1.2_spec                       |   6   |    0     |   0    |
| com.squareup.okhttp3:okhttp                                                           |  170  |    0     |   0    |
| org.glassfish:javax.security.jacc                                                     |   2   |    0     |   0    |
| org.apache.oltu.oauth2:org.apache.oltu.oauth2.authzserver                             |   3   |    0     |   0    |
| com.atlassian.jira:jira-core                                                          |   2   |    0     |   0    |
| javax.xml:jaxrpc-api                                                                  |   1   |    0     |   0    |
| org.hibernate:hibernate-testing                                                       |   2   |    0     |   0    |
| com.google.cloud:google-cloud-datastore                                               |   3   |    0     |   0    |
| com.onesignal:onesignal                                                               |   3   |    0     |   0    |
| io.zipkin.java:zipkin-server                                                          |   11  |    0     |   0    |
| org.glassfish.tyrus:tyrus-container-grizzly-server                                    |   3   |    0     |   0    |
| com.ning:async-http-client                                                            |   5   |    0     |   0    |
| commons-digester:commons-digester                                                     |   30  |    0     |   0    |
| org.apache.oltu.oauth2:org.apache.oltu.oauth2.common                                  |   1   |    0     |   0    |
| com.liferay.portal:portal-service                                                     |   2   |    0     |   0    |
| com.alibaba:dubbo-config-api                                                          |   5   |    0     |   0    |
| com.github.medyo:fancybuttons                                                         |   0   |    0     |   0    |
| javax.ejb:javax.ejb-api                                                               |   13  |    0     |   0    |
| com.google.dagger:dagger-android-processor                                            |   3   |    0     |   0    |
| com.github.tony19:logback-android-classic                                             |   1   |    0     |   0    |
| com.googlecode.ehcache-spring-annotations:ehcache-spring-annotations                  |   7   |    0     |   0    |
| io.dropwizard:dropwizard-views-freemarker                                             |   1   |    0     |   0    |
| org.wildfly.bom:jboss-javaee-7.0-with-tools                                           |   10  |    0     |   0    |
| com.amazonaws:aws-java-sdk-lambda                                                     |   6   |    0     |   0    |
| com.j256.ormlite:ormlite-core                                                         |   2   |    0     |   0    |
| com.fasterxml.jackson.datatype:jackson-datatype-hppc                                  |  106  |    0     |   0    |
| tw.edu.ntu.csie:libsvm                                                                |   0   |    0     |   0    |
| org.eclipse.jetty:jetty-annotations                                                   |   3   |    0     |   0    |
| com.github.d-max:spots-dialog                                                         |   3   |    0     |   0    |
| jexcelapi:jxl                                                                         |   2   |    0     |   0    |
| org.sitemesh:sitemesh                                                                 |   11  |    0     |   0    |
| oauth.signpost:signpost-commonshttp4                                                  |   2   |    0     |   0    |
| com.dyuproject.protostuff:protostuff-core                                             |   27  |    0     |   0    |
| io.vertx:vertx-jdbc-client                                                            |   7   |    0     |   0    |
| com.jude:rollviewpager                                                                |   3   |    0     |   0    |
| me.relex:circleindicator                                                              |   0   |    0     |   0    |
| org.springframework.boot:spring-boot-starter-ws                                       |   4   |    0     |   0    |
| org.edgexfoundry:core-test                                                            |   0   |    0     |   0    |
| org.osgi:osgi.core                                                                    |   1   |    0     |   0    |
| org.springframework.social:spring-social-twitter                                      |   6   |    0     |   0    |
| com.jamonapi:jamon                                                                    |   5   |    0     |   0    |
| com.ibm.tools.target:was-liberty                                                      |   7   |    0     |   0    |
| org.jboss.spec.javax.jms:jboss-jms-api_2.0_spec                                       |   3   |    0     |   0    |
| com.github.jsimone:webapp-runner                                                      |   3   |    0     |   0    |
| org.hibernate:hibernate-proxool                                                       |   7   |    0     |   0    |
| com.amazonaws:aws-android-sdk-s3                                                      |   1   |    0     |   0    |
| com.github.chen0040:java-data-frame                                                   |   0   |    0     |   0    |
| org.glassfish.jersey.test-framework.providers:jersey-test-framework-provider-bundle   |   6   |    0     |   0    |
| javax.jdo:jdo-api                                                                     |   1   |    0     |   0    |
| org.infinispan:infinispan-commons                                                     |   2   |    0     |   0    |
| org.jdom:jdom                                                                         |   11  |    0     |   0    |
| org.neo4j:neo4j-kernel                                                                |   5   |    0     |   0    |
| com.netflix.hystrix:hystrix-metrics-event-stream                                      |   6   |    0     |   0    |
| br.com.six2six:fixture-factory                                                        |   1   |    0     |   0    |
| com.github.axet:kaptcha                                                               |   7   |    0     |   0    |
| org.mapstruct:mapstruct-processor                                                     |  104  |    0     |   0    |
| io.netty:netty-transport                                                              |   2   |    0     |   0    |
| org.webjars:font-awesome                                                              |   5   |    0     |   0    |
| org.jboss.logging:jboss-logging-processor                                             |   2   |    0     |   0    |
| org.apache.tomcat:tomcat-tribes                                                       |   2   |    0     |   0    |
| info.debatty:java-string-similarity                                                   |   4   |    0     |   0    |
| com.facebook.react:react-native                                                       |   11  |    0     |   0    |
| com.alibaba:dubbo-rpc-injvm                                                           |   5   |    0     |   0    |
| org.apache.nifi:nifi-api                                                              |   0   |    0     |   0    |
| org.springframework:spring-mock                                                       |   6   |    0     |   0    |
| org.jboss.bom.eap:jboss-javaee-6.0-with-tools                                         |   2   |    0     |   0    |
| org.drools:drools-compiler                                                            |   8   |    0     |   0    |
| com.itextpdf.tool:xmlworker                                                           |   10  |    0     |   0    |
| org.wildfly.swarm:cdi-config                                                          |   19  |    0     |   0    |
| org.mvel:mvel2                                                                        |   2   |    0     |   0    |
| org.bytedeco:javacv                                                                   |   0   |    0     |   0    |
| com.jakewharton.rxbinding:rxbinding-appcompat-v7                                      |   0   |    0     |   0    |
| com.github.dpaukov:combinatoricslib3                                                  |   0   |    0     |   0    |
| com.vaadin:vaadin-client                                                              |   10  |    0     |   0    |
| org.apache.logging.log4j:log4j-to-slf4j                                               |   4   |    0     |   0    |
| tv.danmaku.ijk.media:ijkplayer-arm64                                                  |   3   |    0     |   0    |
| org.apache.hbase:hbase-testing-util                                                   |   4   |    0     |   0    |
| com.typesafe.akka:akka-actor_2.11                                                     |   14  |    0     |   0    |
| org.onosproject:onos-cli                                                              |   3   |    0     |   0    |
| org.glassfish.tyrus:tyrus-client                                                      |   2   |    0     |   0    |
| com.hazelcast:hazelcast-hibernate52                                                   |   13  |    0     |   0    |
| com.jcabi:jcabi-matchers                                                              |   4   |    0     |   0    |
| cn.nukkit:nukkit                                                                      |   1   |    0     |   0    |
| com.mikepenz:google-material-typeface                                                 |   1   |    0     |   0    |
| com.querydsl:querydsl-core                                                            |   5   |    0     |   0    |
| com.amazonaws:aws-android-sdk-core                                                    |   3   |    0     |   0    |
| org.keycloak:keycloak-services                                                        |   1   |    0     |   0    |
| org.wildfly.swarm:ejb                                                                 |   4   |    0     |   0    |
| org.springframework:spring-messaging                                                  |   37  |    0     |   0    |
| org.apache.wicket:wicket-auth-roles                                                   |   2   |    0     |   0    |
| storm:storm                                                                           |   0   |    0     |   0    |
| org.hibernate:hibernate-tools                                                         |   2   |    0     |   0    |
| org.springframework.cloud:spring-cloud-starter-parent                                 |   23  |    0     |   0    |
| de.codecentric:spring-boot-admin-starter-client                                       |   12  |    0     |   0    |
| com.yammer.metrics:metrics-core                                                       |   2   |    0     |   0    |
| com.jakewharton.retrofit:retrofit2-rxjava2-adapter                                    |   6   |    0     |   0    |
| javax.jms:jms                                                                         |   8   |    0     |   0    |
| org.apache.spark:spark-mllib_2.11                                                     |   7   |    0     |   0    |
| org.jenkins-ci.plugins.workflow:workflow-step-api                                     |   1   |    0     |   0    |
| org.apache.felix:org.apache.felix.main                                                |   4   |    0     |   0    |
| org.lwjgl:lwjgl                                                                       |   3   |    0     |   0    |
| com.googlecode.catch-exception:catch-exception                                        |   7   |    0     |   0    |
| aspectj:aspectjrt                                                                     |   7   |    0     |   0    |
| org.springframework.android:spring-android-rest-template                              |   3   |    0     |   0    |
| io.springfox:springfox-data-rest                                                      |   3   |    0     |   0    |
| org.apache.axis2:axis2-transport-local                                                |   9   |    0     |   0    |
| com.jakewharton.rxbinding:rxbinding-support-v4                                        |   0   |    0     |   0    |
| org.apache.directory.server:apacheds-ldif-partition                                   |   3   |    0     |   0    |
| org.thymeleaf.extras:thymeleaf-extras-java8time                                       |   4   |    0     |   0    |
| org.apache.camel:camel-http4                                                          |   2   |    0     |   0    |
| org.apache.apex:apex-common                                                           |   1   |    0     |   0    |
| net.sourceforge.jwebunit:jwebunit-htmlunit-plugin                                     |   1   |    0     |   0    |
| org.zeroturnaround:zt-exec                                                            |   0   |    0     |   0    |
| org.webjars.bower:bootstrap                                                           |   4   |    0     |   0    |
| com.vaadin:vaadin-client-compiler                                                     |   6   |    0     |   0    |
| com.github.bumptech.glide:compiler                                                    |   0   |    0     |   0    |
| com.jayway.restassured:json-schema-validator                                          |   1   |    0     |   0    |
| com.adobe.aem:uber-jar                                                                |   3   |    0     |   0    |
| io.pivotal.spring.cloud:spring-cloud-services-starter-service-registry                |   10  |    0     |   0    |
| tomcat:servlet-api                                                                    |   0   |    0     |   0    |
| org.glassfish.metro:webservices-rt                                                    |   3   |    0     |   0    |
| javax.ws.rs:jsr311-api                                                                |   43  |    0     |   0    |
| org.apache.sling:org.apache.sling.junit.scriptable                                    |   6   |    0     |   0    |
| net.sourceforge.htmlunit:htmlunit-core-js                                             |   1   |    0     |   0    |
| tv.danmaku.ijk.media:ijkplayer-x86_64                                                 |   0   |    0     |   0    |
| org.springframework.security:spring-security-data                                     |   4   |    0     |   0    |
| cc.mallet:mallet                                                                      |   6   |    0     |   0    |
| org.apache.wicket:wicket                                                              |   2   |    0     |   0    |
| com.github.adyliu:zkclient                                                            |   2   |    0     |   0    |
| com.taobao.android:weex_inspector                                                     |   2   |    0     |   0    |
| com.fifesoft:rsyntaxtextarea                                                          |   2   |    0     |   0    |
| org.rxtx:rxtx                                                                         |   4   |    0     |   0    |
| org.jfrog.buildinfo:build-info-extractor-gradle                                       |   0   |    0     |   0    |
| com.itextpdf:itext-pdfa                                                               |   3   |    0     |   0    |
| com.netflix.archaius:archaius-core                                                    |   1   |    0     |   0    |
| org.lwjgl:lwjgl-glfw                                                                  |   3   |    0     |   0    |
| com.bmuschko:gradle-nexus-plugin                                                      |   0   |    0     |   0    |
| jp.co.cyberagent.android.gpuimage:gpuimage-library                                    |   1   |    0     |   0    |
| net.sourceforge.barbecue:barbecue                                                     |   2   |    0     |   0    |
| com.googlecode.concurrentlinkedhashmap:concurrentlinkedhashmap-lru                    |   3   |    0     |   0    |
| org.apache.camel:camel-quartz                                                         |   3   |    0     |   0    |
| org.apache.maven.plugin-testing:maven-plugin-testing-harness                          |   7   |    0     |   0    |
| org.webjars.bower:angular-route                                                       |   4   |    0     |   0    |
| org.apache.hadoop:hadoop-minicluster                                                  |   5   |    0     |   0    |
| oracle:ojdbc6                                                                         |   5   |    0     |   0    |
| de.thomaskrille:dropwizard-template-config                                            |   1   |    0     |   0    |
| org.primefaces.extensions:primefaces-extensions                                       |   3   |    0     |   0    |
| org.onosproject:onos-incubator-api                                                    |   2   |    0     |   0    |
| com.atomikos:transactions-api                                                         |   3   |    0     |   0    |
| com.parse:parse-android                                                               |   2   |    0     |   0    |
| com.codahale.metrics:metrics-core                                                     |   10  |    0     |   0    |
| org.apache.sling:org.apache.sling.scripting.jsp.taglib                                |   2   |    0     |   0    |
| org.eclipse.aether:aether-connector-wagon                                             |   0   |    0     |   0    |
| io.vertx:vertx-config-kubernetes-configmap                                            |   6   |    0     |   0    |
| org.kie:kie-internal                                                                  |   2   |    0     |   0    |
| org.tinylog:tinylog                                                                   |   1   |    0     |   0    |
| org.apache.commons:commons-lang3                                                      |  835  |    0     |   0    |
| org.springframework.session:spring-session-data-redis                                 |   7   |    0     |   0    |
| org.jboss.logging:jboss-logging-annotations                                           |   4   |    0     |   0    |
| org.jboss.shrinkwrap.resolver:shrinkwrap-resolver-bom                                 |   2   |    0     |   0    |
| org.jboss.bom:jboss-eap-javaee7                                                       |   4   |    0     |   0    |
| com.github.kyriosdata.parser:parser                                                   |   0   |    0     |   0    |
| org.springframework.security:spring-security-messaging                                |   0   |    0     |   0    |
| org.jasypt:jasypt-springsecurity3                                                     |   6   |    0     |   0    |
| org.eclipse.jetty:jetty-xml                                                           |   2   |    0     |   0    |
| org.springframework.cloud:spring-cloud-starter-aws                                    |   0   |    0     |   0    |
| com.alibaba:dubbo-rpc-api                                                             |   5   |    0     |   0    |
| org.zkoss.zk:zkbind                                                                   |   1   |    0     |   0    |
| de.codecentric:spring-boot-admin-server-ui-hystrix                                    |   3   |    0     |   0    |
| com.pi4j:pi4j-device                                                                  |   1   |    0     |   0    |
| org.apache.lucene:lucene-grouping                                                     |   4   |    0     |   0    |
| org.apache.camel:camel-mail                                                           |   1   |    0     |   0    |
| net.sf.docbook:docbook-xml                                                            |   5   |    0     |   0    |
| org.eclipse.mylyn.github:org.eclipse.egit.github.core                                 |   6   |    0     |   0    |
| org.springframework.cloud:spring-cloud-stream                                         |   3   |    0     |   0    |
| org.lwjgl:lwjgl-jemalloc                                                              |   2   |    0     |   0    |
| org.apache.nifi:nifi-utils                                                            |   0   |    0     |   0    |
| org.apache.directory.studio:org.apache.commons.codec                                  |   1   |    0     |   0    |
| com.jcraft:jzlib                                                                      |   33  |    0     |   0    |
| com.fasterxml.jackson.module:jackson-module-scala_2.10                                |   3   |    0     |   0    |
| org.wildfly.swarm:jpa                                                                 |   4   |    0     |   0    |
| org.apache.bsf:bsf-api                                                                |   7   |    0     |   0    |
| org.asciidoctor:asciidoctorj                                                          |   2   |    0     |   0    |
| br.com.caelum.vraptor:vraptor-jpa                                                     |   3   |    0     |   0    |
| com.jakewharton.rxbinding:rxbinding-design                                            |   0   |    0     |   0    |
| org.telegram:telegrambots                                                             |   2   |    0     |   0    |
| com.android.support:support-fragment                                                  |   1   |    0     |   0    |
| com.gemstone.gemfire:gemfire                                                          |   6   |    0     |   0    |
| net.sourceforge.htmlcleaner:htmlcleaner                                               |   5   |    0     |   0    |
| org.mongodb:mongodb-driver-async                                                      |   2   |    0     |   0    |
| org.seleniumhq.selenium:selenium-safari-driver                                        |   4   |    0     |   0    |
| com.netflix.rxjava:rxjava-core                                                        |   2   |    0     |   0    |
| org.apache.camel:camel-jetty                                                          |   3   |    0     |   0    |
| taglibs:c                                                                             |   4   |    0     |   0    |
| tv.danmaku.ijk.media:ijkplayer-x86                                                    |   2   |    0     |   0    |
| org.beanshell:bsh                                                                     |   1   |    0     |   0    |
| egovframework.rte:egovframework.rte.ptl.mvc                                           |   1   |    0     |   0    |
| com.jakewharton.sdkmanager:gradle-plugin                                              |   2   |    0     |   0    |
| net.objecthunter:exp4j                                                                |   0   |    0     |   0    |
| org.lwjgl:lwjgl-opengl                                                                |   2   |    0     |   0    |
| org.lwjgl:lwjgl-tinyfd                                                                |   2   |    0     |   0    |
| org.apache.felix:org.apache.felix.scr                                                 |   10  |    0     |   0    |
| people:people                                                                         |   11  |    0     |   0    |
| com.jakewharton:disklrucache                                                          |   4   |    0     |   0    |
| org.aeonbits.owner:owner                                                              |   0   |    0     |   0    |
| com.android.support:cardview-v7                                                       |  349  |    0     |   0    |
| com.pholser:junit-quickcheck-generators                                               |   1   |    0     |   0    |
| org.eclipse.tycho.extras:tycho-sourceref-jgit                                         |   1   |    0     |   0    |
| commons-jxpath:commons-jxpath                                                         |   6   |    0     |   0    |
| org.apache.camel:camel-cxf                                                            |   7   |    0     |   0    |
| net.tanesha.recaptcha4j:recaptcha4j                                                   |   2   |    0     |   0    |
| org.apache.lucene:lucene-analyzers                                                    |   3   |    0     |   0    |
| com.maxmind.geoip2:geoip2                                                             |   3   |    0     |   0    |
| com.sparkjava:spark-template-mustache                                                 |   4   |    0     |   0    |
| com.yahoo.platform.yui:yuicompressor                                                  |   3   |    0     |   0    |
| org.jboss.shrinkwrap:shrinkwrap-api                                                   |   6   |    0     |   0    |
| org.kie:kie-ci                                                                        |   2   |    0     |   0    |
| org.cassandraunit:cassandra-unit-spring                                               |   1   |    0     |   0    |
| com.tencent.bugly:crashreport                                                         |   5   |    0     |   0    |
| org.apache.hadoop:hadoop-minikdc                                                      |   4   |    0     |   0    |
| org.apache.geronimo.specs:geronimo-atinject_1.0_spec                                  |   3   |    0     |   0    |
| com.amulyakhare:com.amulyakhare.textdrawable                                          |   4   |    0     |   0    |
| tomcat:jsp-api                                                                        |   0   |    0     |   0    |
| org.apache.camel:camel-restlet                                                        |   4   |    0     |   0    |
| com.google.cloud:google-cloud-speech                                                  |   3   |    0     |   0    |
| com.facebook.fresco:animated-gif                                                      |   3   |    0     |   0    |
| taglibs:fmt                                                                           |   4   |    0     |   0    |
| net.sourceforge.dynamicreports:dynamicreports-core                                    |   1   |    0     |   0    |
| org.jdatepicker:jdatepicker                                                           |   3   |    0     |   0    |
| org.jboss.arquillian.graphene:graphene-webdriver                                      |   7   |    0     |   0    |
| org.jetbrains.kotlin:kotlin-stdlib-jre8                                               |   5   |    0     |   0    |
| org.jodd:jodd-http                                                                    |   2   |    0     |   0    |
| com.itextpdf:pdfa                                                                     |   2   |    0     |   0    |
| org.eclipse.persistence:org.eclipse.persistence.jpa                                   |   16  |    0     |   0    |
| com.alibaba:dubbo-monitor-default                                                     |   5   |    0     |   0    |
| org.apache.hadoop:hadoop-yarn-common                                                  |   8   |    0     |   0    |
| org.apache.kafka:kafka_2.9.2                                                          |   5   |    0     |   0    |
| org.powermock:powermock-api-mockito2                                                  |   6   |    0     |   0    |
| info.cukes:cucumber-jvm                                                               |   5   |    0     |   0    |
| org.hyperledger:shim-client                                                           |   2   |    0     |   0    |
| fm.jiecao:jiecaovideoplayer                                                           |   1   |    0     |   0    |
| com.google.apis:google-api-services-sheets                                            |   4   |    0     |   0    |
| com.moowork.gradle:gradle-gulp-plugin                                                 |   90  |    0     |   0    |
| ant:ant-junit                                                                         |   6   |    0     |   0    |
| org.eclipse.paho:org.eclipse.paho.client.mqttv3                                       |   7   |    0     |   0    |
| org.springframework.boot:spring-boot-starter-validation                               |   37  |    0     |   0    |
| org.igniterealtime.smack:smack-tcp                                                    |   0   |    0     |   0    |
| org.apache.directory.server:apacheds-mavibot-partition                                |   3   |    0     |   0    |
| javax.transaction:javax.transaction-api                                               |   24  |    0     |   0    |
| org.springframework.ws:spring-ws-security                                             |   1   |    0     |   0    |
| ru.yandex.qatools.ashot:ashot                                                         |   3   |    0     |   0    |
| org.restlet.jse:org.restlet.ext.jackson                                               |   1   |    0     |   0    |
| net.imglib2:imglib2-ij                                                                |   3   |    0     |   0    |
| io.netty:netty-buffer                                                                 |   2   |    0     |   0    |
| org.knowm.xchart:xchart                                                               |   1   |    0     |   0    |
| org.apache.maven.shared:maven-shared-utils                                            |   1   |    0     |   0    |
| org.apache.directory.server:apacheds-jdbm-partition                                   |   3   |    0     |   0    |
| de.greenrobot:greendao                                                                |   3   |    0     |   0    |
| org.wildfly.bom:jboss-javaee-7.0-with-hibernate                                       |   11  |    0     |   0    |
| com.amazonaws:aws-android-sdk-cognito                                                 |   3   |    0     |   0    |
| net.imglib2:imglib2                                                                   |   2   |    0     |   0    |
| com.atlassian.sal:sal-api                                                             |   3   |    0     |   0    |
| net.serenity-bdd:serenity-jbehave                                                     |   3   |    0     |   0    |
| pentaho-kettle:kettle-ui-swt                                                          |   0   |    0     |   0    |
| pl.pragmatists:junitparams                                                            |   0   |    0     |   0    |
| org.apache.xmlgraphics:batik-transcoder                                               |   1   |    0     |   0    |
| org.glassfish:javax.servlet.jsp                                                       |   3   |    0     |   0    |
| io.fabric8.funktion:funktion-model                                                    |   17  |    0     |   0    |
| org.apache.tomcat:tomcat-jsp-api                                                      |   7   |    0     |   0    |
| org.glassfish.jersey.ext:jersey-mvc-jsp                                               |   0   |    0     |   0    |
| com.github.jsonld-java:jsonld-java                                                    |   3   |    0     |   0    |
| com.google.oauth-client:google-oauth-client                                           |   10  |    0     |   0    |
| com.ibm.icu:icu4j                                                                     |   13  |    0     |   0    |
| org.seleniumhq.selenium:selenium-ie-driver                                            |   6   |    0     |   0    |
